company_id,funding_round
5a5c533d942d09e481c17a57,seed
5a5c533d942d09e481c17a5a,seed
5a5c533d942d09e481c17a5a,angel
5a5c533d942d09e481c17a5a,a
5a5c533d942d09e481c17a64,angel
5a5c533d942d09e481c17a66,partial
5a5c533d942d09e481c17a69,unattributed
5a5c533d942d09e481c17a6d,a
5a5c533d942d09e481c17a6d,unattributed
5a5c533d942d09e481c17a6d,unattributed
5a5c533d942d09e481c17a71,unattributed
5a5c533d942d09e481c17a72,b
5a5c533d942d09e481c17a72,a
5a5c533d942d09e481c17a7e,angel
5a5c533d942d09e481c17a8f,a
5a5c533d942d09e481c17a90,unattributed
5a5c533d942d09e481c17a91,seed
5a5c533d942d09e481c17a91,b
5a5c533d942d09e481c17aa5,angel
5a5c533d942d09e481c17ab2,angel
5a5c533d942d09e481c17abb,a
5a5c533d942d09e481c17abf,a
5a5c533d942d09e481c17acc,unattributed
5a5c533d942d09e481c17acc,d
5a5c533d942d09e481c17ad1,unattributed
5a5c533d942d09e481c17ad1,b
5a5c533d942d09e481c17ad1,partial
5a5c533d942d09e481c17ad1,partial
5a5c533d942d09e481c17ad7,unattributed
5a5c533d942d09e481c17ad7,b
5a5c533d942d09e481c17ad7,b
5a5c533d942d09e481c17ad7,partial
5a5c533d942d09e481c17ae0,e
5a5c533d942d09e481c17ae1,c
5a5c533d942d09e481c17ae1,debt_round
5a5c533d942d09e481c17ae1,debt_round
5a5c533d942d09e481c17ae9,seed
5a5c533d942d09e481c17ae9,a
5a5c533d942d09e481c17ae9,a
5a5c533d942d09e481c17af4,a
5a5c533d942d09e481c17af4,b
5a5c533d942d09e481c17af4,c
5a5c533d942d09e481c17af4,d
5a5c533d942d09e481c17af5,seed
5a5c533d942d09e481c17af6,c
5a5c533d942d09e481c17af6,b
5a5c533d942d09e481c17af6,seed
5a5c533d942d09e481c17afa,a
5a5c533d942d09e481c17afa,b
5a5c533d942d09e481c17afa,c
5a5c533d942d09e481c17b04,a
5a5c533d942d09e481c17b13,b
5a5c533d942d09e481c17b13,a
5a5c533d942d09e481c17b17,a
5a5c533d942d09e481c17b17,b
5a5c533d942d09e481c17b17,c
5a5c533d942d09e481c17b1e,angel
5a5c533d942d09e481c17b29,seed
5a5c533d942d09e481c17b29,debt_round
5a5c533d942d09e481c17b2e,debt_round
5a5c533d942d09e481c17b30,unattributed
5a5c533d942d09e481c17b39,b
5a5c533d942d09e481c17b41,seed
5a5c533d942d09e481c17b49,b
5a5c533d942d09e481c17b49,angel
5a5c533d942d09e481c17b4b,b
5a5c533d942d09e481c17b4b,c
5a5c533d942d09e481c17b4b,a
5a5c533d942d09e481c17b4b,private_equity
5a5c533d942d09e481c17b5e,unattributed
5a5c533d942d09e481c17b60,seed
5a5c533d942d09e481c17b63,seed
5a5c533d942d09e481c17b6c,unattributed
5a5c533d942d09e481c17b6f,unattributed
5a5c533d942d09e481c17b71,unattributed
5a5c533d942d09e481c17b71,unattributed
5a5c533d942d09e481c17b7a,unattributed
5a5c533d942d09e481c17b80,seed
5a5c533d942d09e481c17b81,unattributed
5a5c533d942d09e481c17b84,grant
5a5c533d942d09e481c17b84,angel
5a5c533d942d09e481c17b84,debt_round
5a5c533d942d09e481c17b84,a
5a5c533d942d09e481c17b84,a
5a5c533d942d09e481c17b84,b
5a5c533d942d09e481c17b84,unattributed
5a5c533d942d09e481c17b84,unattributed
5a5c533d942d09e481c17b86,a
5a5c533d942d09e481c17b86,b
5a5c533d942d09e481c17b86,c
5a5c533d942d09e481c17b88,seed
5a5c533d942d09e481c17b88,unattributed
5a5c533d942d09e481c17b89,unattributed
5a5c533d942d09e481c17b89,a
5a5c533d942d09e481c17b8f,a
5a5c533d942d09e481c17b8f,unattributed
5a5c533d942d09e481c17b90,seed
5a5c533d942d09e481c17b99,unattributed
5a5c533d942d09e481c17b9c,a
5a5c533d942d09e481c17b9c,unattributed
5a5c533d942d09e481c17b9e,unattributed
5a5c533d942d09e481c17ba2,seed
5a5c533d942d09e481c17ba2,seed
5a5c533d942d09e481c17ba8,c
5a5c533d942d09e481c17ba8,d
5a5c533d942d09e481c17ba8,a
5a5c533d942d09e481c17ba9,angel
5a5c533d942d09e481c17bb4,b
5a5c533d942d09e481c17bb4,unattributed
5a5c533d942d09e481c17bb4,seed
5a5c533d942d09e481c17bb6,a
5a5c533d942d09e481c17bb9,unattributed
5a5c533d942d09e481c17bb9,unattributed
5a5c533d942d09e481c17bb9,b
5a5c533d942d09e481c17bb9,c
5a5c533d942d09e481c17bb9,d
5a5c533d942d09e481c17bb9,unattributed
5a5c533d942d09e481c17bc2,unattributed
5a5c533d942d09e481c17bc2,unattributed
5a5c533d942d09e481c17bc2,a
5a5c533d942d09e481c17bcb,seed
5a5c533d942d09e481c17bd3,a
5a5c533d942d09e481c17bd3,b
5a5c533d942d09e481c17bd3,debt_round
5a5c533d942d09e481c17bd4,c
5a5c533d942d09e481c17bd9,a
5a5c533d942d09e481c17bf7,unattributed
5a5c533d942d09e481c17bfa,unattributed
5a5c533d942d09e481c17bfe,c
5a5c533d942d09e481c17bff,seed
5a5c533d942d09e481c17c07,a
5a5c533d942d09e481c17c15,seed
5a5c533d942d09e481c17c16,c
5a5c533d942d09e481c17c16,b
5a5c533d942d09e481c17c16,unattributed
5a5c533d942d09e481c17c16,unattributed
5a5c533d942d09e481c17c19,seed
5a5c533d942d09e481c17c1b,angel
5a5c533d942d09e481c17c1e,angel
5a5c533d942d09e481c17c20,seed
5a5c533d942d09e481c17c25,a
5a5c533d942d09e481c17c30,unattributed
5a5c533d942d09e481c17c34,b
5a5c533d942d09e481c17c34,c
5a5c533d942d09e481c17c34,b
5a5c533d942d09e481c17c34,a
5a5c533d942d09e481c17c34,d
5a5c533d942d09e481c17c34,e
5a5c533d942d09e481c17c34,unattributed
5a5c533d942d09e481c17c36,e
5a5c533d942d09e481c17c36,e
5a5c533d942d09e481c17c36,private_equity
5a5c533d942d09e481c17c36,g
5a5c533d942d09e481c17c38,seed
5a5c533d942d09e481c17c38,a
5a5c533d942d09e481c17c38,b
5a5c533d942d09e481c17c42,seed
5a5c533d942d09e481c17c42,a
5a5c533d942d09e481c17c42,b
5a5c533d942d09e481c17c43,unattributed
5a5c533d942d09e481c17c43,unattributed
5a5c533d942d09e481c17c43,unattributed
5a5c533d942d09e481c17c43,unattributed
5a5c533d942d09e481c17c44,seed
5a5c533d942d09e481c17c50,a
5a5c533d942d09e481c17c50,b
5a5c533d942d09e481c17c50,c
5a5c533d942d09e481c17c51,a
5a5c533d942d09e481c17c53,a
5a5c533d942d09e481c17c56,seed
5a5c533d942d09e481c17c6a,grant
5a5c533d942d09e481c17c6a,grant
5a5c533d942d09e481c17c6a,angel
5a5c533d942d09e481c17c6b,angel
5a5c533d942d09e481c17c6b,a
5a5c533d942d09e481c17c6c,angel
5a5c533d942d09e481c17c6d,seed
5a5c533d942d09e481c17c72,b
5a5c533d942d09e481c17c72,a
5a5c533d942d09e481c17c73,unattributed
5a5c533d942d09e481c17c7a,unattributed
5a5c533d942d09e481c17c88,angel
5a5c533d942d09e481c17c88,a
5a5c533d942d09e481c17c8d,a
5a5c533d942d09e481c17c8d,b
5a5c533d942d09e481c17c8d,c
5a5c533d942d09e481c17c8d,b
5a5c533d942d09e481c17c90,seed
5a5c533d942d09e481c17c90,a
5a5c533d942d09e481c17c94,seed
5a5c533d942d09e481c17c95,seed
5a5c533d942d09e481c17c96,seed
5a5c533d942d09e481c17c98,a
5a5c533d942d09e481c17c9a,post_ipo_debt
5a5c533d942d09e481c17c9a,post_ipo_equity
5a5c533d942d09e481c17c9a,post_ipo_equity
5a5c533d942d09e481c17c9a,private_equity
5a5c533d942d09e481c17c9e,unattributed
5a5c533d942d09e481c17cad,a
5a5c533d942d09e481c17cad,b
5a5c533d942d09e481c17cad,c
5a5c533d942d09e481c17cad,unattributed
5a5c533d942d09e481c17cae,post_ipo_equity
5a5c533d942d09e481c17cb3,unattributed
5a5c533d942d09e481c17cb6,seed
5a5c533d942d09e481c17cb6,a
5a5c533d942d09e481c17cb8,a
5a5c533d942d09e481c17cb8,debt_round
5a5c533d942d09e481c17cb8,debt_round
5a5c533d942d09e481c17cb8,debt_round
5a5c533d942d09e481c17cb9,b
5a5c533d942d09e481c17cb9,a
5a5c533d942d09e481c17cb9,c
5a5c533d942d09e481c17cb9,d
5a5c533d942d09e481c17cb9,debt_round
5a5c533d942d09e481c17cbc,unattributed
5a5c533d942d09e481c17cbd,unattributed
5a5c533d942d09e481c17cbd,c
5a5c533d942d09e481c17cbd,unattributed
5a5c533d942d09e481c17cbd,f
5a5c533d942d09e481c17cbe,unattributed
5a5c533d942d09e481c17cbe,a
5a5c533d942d09e481c17cc1,angel
5a5c533d942d09e481c17cc3,a
5a5c533d942d09e481c17cc8,seed
5a5c533d942d09e481c17ccc,seed
5a5c533d942d09e481c17cd8,angel
5a5c533d942d09e481c17ceb,seed
5a5c533d942d09e481c17cef,unattributed
5a5c533d942d09e481c17cfa,unattributed
5a5c533d942d09e481c17cfc,seed
5a5c533d942d09e481c17cfe,debt_round
5a5c533d942d09e481c17cfe,a
5a5c533d942d09e481c17cfe,a
5a5c533d942d09e481c17cfe,unattributed
5a5c533d942d09e481c17cfe,unattributed
5a5c533d942d09e481c17d00,a
5a5c533d942d09e481c17d00,b
5a5c533d942d09e481c17d00,c
5a5c533d942d09e481c17d00,unattributed
5a5c533d942d09e481c17d00,e
5a5c533d942d09e481c17d1a,angel
5a5c533d942d09e481c17d1a,unattributed
5a5c533d942d09e481c17d27,seed
5a5c533d942d09e481c17d34,seed
5a5c533d942d09e481c17d35,b
5a5c533d942d09e481c17d39,e
5a5c533d942d09e481c17d39,debt_round
5a5c533d942d09e481c17d3a,b
5a5c533d942d09e481c17d3a,b
5a5c533d942d09e481c17d3a,a
5a5c533d942d09e481c17d3a,unattributed
5a5c533d942d09e481c17d3b,d
5a5c533d942d09e481c17d41,unattributed
5a5c533d942d09e481c17d47,unattributed
5a5c533d942d09e481c17d47,a
5a5c533d942d09e481c17d56,a
5a5c533d942d09e481c17d58,angel
5a5c533d942d09e481c17d5b,unattributed
5a5c533d942d09e481c17d5d,a
5a5c533d942d09e481c17d62,seed
5a5c533d942d09e481c17d69,c
5a5c533d942d09e481c17d6b,unattributed
5a5c533d942d09e481c17d6f,unattributed
5a5c533d942d09e481c17d74,a
5a5c533d942d09e481c17d74,b
5a5c533d942d09e481c17d75,seed
5a5c533d942d09e481c17d77,debt_round
5a5c533d942d09e481c17d78,a
5a5c533d942d09e481c17d78,a
5a5c533d942d09e481c17d78,b
5a5c533d942d09e481c17d78,unattributed
5a5c533d942d09e481c17d7e,angel
5a5c533d942d09e481c17d82,unattributed
5a5c533d942d09e481c17d82,unattributed
5a5c533d942d09e481c17d82,unattributed
5a5c533d942d09e481c17d85,seed
5a5c533d942d09e481c17d87,seed
5a5c533d942d09e481c17d89,unattributed
5a5c533d942d09e481c17d95,a
5a5c533d942d09e481c17d95,b
5a5c533d942d09e481c17d95,b
5a5c533d942d09e481c17d95,unattributed
5a5c533d942d09e481c17d96,d
5a5c533d942d09e481c17d96,unattributed
5a5c533d942d09e481c17d96,b
5a5c533d942d09e481c17d96,debt_round
5a5c533d942d09e481c17d96,e
5a5c533d942d09e481c17d99,unattributed
5a5c533d942d09e481c17da0,b
5a5c533d942d09e481c17da0,unattributed
5a5c533d942d09e481c17da0,b
5a5c533d942d09e481c17da0,unattributed
5a5c533d942d09e481c17da0,c
5a5c533d942d09e481c17da0,unattributed
5a5c533d942d09e481c17dad,seed
5a5c533d942d09e481c17dad,a
5a5c533d942d09e481c17db1,unattributed
5a5c533d942d09e481c17db1,unattributed
5a5c533d942d09e481c17db1,unattributed
5a5c533d942d09e481c17db1,debt_round
5a5c533d942d09e481c17db1,unattributed
5a5c533d942d09e481c17db1,unattributed
5a5c533d942d09e481c17db1,debt_round
5a5c533d942d09e481c17db1,debt_round
5a5c533d942d09e481c17db1,c
5a5c533d942d09e481c17db6,seed
5a5c533d942d09e481c17dbe,seed
5a5c533d942d09e481c17dbe,a
5a5c533d942d09e481c17dbe,unattributed
5a5c533d942d09e481c17dbe,b
5a5c533d942d09e481c17dbe,c
5a5c533d942d09e481c17dc1,seed
5a5c533d942d09e481c17dc5,unattributed
5a5c533d942d09e481c17dc6,seed
5a5c533d942d09e481c17dc9,unattributed
5a5c533d942d09e481c17dcb,a
5a5c533d942d09e481c17dcb,b
5a5c533d942d09e481c17dcb,c
5a5c533d942d09e481c17dcb,e
5a5c533d942d09e481c17dcb,convertible
5a5c533d942d09e481c17dcb,d
5a5c533d942d09e481c17dcb,debt_round
5a5c533d942d09e481c17dcc,c
5a5c533d942d09e481c17dcc,a
5a5c533d942d09e481c17dcc,b
5a5c533d942d09e481c17dcc,d
5a5c533d942d09e481c17dcd,a
5a5c533d942d09e481c17dcd,c
5a5c533d942d09e481c17dcd,unattributed
5a5c533d942d09e481c17dcd,d
5a5c533d942d09e481c17dd2,a
5a5c533d942d09e481c17dd2,debt_round
5a5c533d942d09e481c17dd2,unattributed
5a5c533d942d09e481c17dd2,unattributed
5a5c533d942d09e481c17dd2,c
5a5c533d942d09e481c17dd2,c
5a5c533d942d09e481c17dd2,debt_round
5a5c533d942d09e481c17dd3,unattributed
5a5c533d942d09e481c17ddd,a
5a5c533d942d09e481c17ddd,c
5a5c533d942d09e481c17de0,unattributed
5a5c533d942d09e481c17de5,unattributed
5a5c533d942d09e481c17de6,a
5a5c533d942d09e481c17de7,a
5a5c533d942d09e481c17de7,unattributed
5a5c533d942d09e481c17de7,unattributed
5a5c533d942d09e481c17de7,unattributed
5a5c533d942d09e481c17de7,debt_round
5a5c533d942d09e481c17dec,a
5a5c533d942d09e481c17ded,b
5a5c533d942d09e481c17ded,a
5a5c533d942d09e481c17dee,seed
5a5c533d942d09e481c17def,b
5a5c533d942d09e481c17def,a
5a5c533d942d09e481c17def,unattributed
5a5c533d942d09e481c17def,unattributed
5a5c533d942d09e481c17df3,unattributed
5a5c533d942d09e481c17df3,d
5a5c533d942d09e481c17df3,unattributed
5a5c533d942d09e481c17df5,seed
5a5c533d942d09e481c17df9,b
5a5c533d942d09e481c17dfa,a
5a5c533d942d09e481c17e0e,a
5a5c533d942d09e481c17e0f,seed
5a5c533d942d09e481c17e1a,seed
5a5c533d942d09e481c17e21,unattributed
5a5c533d942d09e481c17e21,a
5a5c533d942d09e481c17e21,unattributed
5a5c533d942d09e481c17e21,b
5a5c533d942d09e481c17e21,debt_round
5a5c533d942d09e481c17e21,debt_round
5a5c533d942d09e481c17e22,unattributed
5a5c533d942d09e481c17e24,seed
5a5c533d942d09e481c17e29,seed
5a5c533d942d09e481c17e29,a
5a5c533d942d09e481c17e29,b
5a5c533d942d09e481c17e29,c
5a5c533d942d09e481c17e29,d
5a5c533d942d09e481c17e2c,angel
5a5c533d942d09e481c17e2d,seed
5a5c533d942d09e481c17e2d,angel
5a5c533d942d09e481c17e2d,a
5a5c533d942d09e481c17e38,seed
5a5c533d942d09e481c17e39,unattributed
5a5c533d942d09e481c17e3c,angel
5a5c533d942d09e481c17e40,seed
5a5c533d942d09e481c17e48,seed
5a5c533d942d09e481c17e4c,post_ipo_debt
5a5c533d942d09e481c17e4c,post_ipo_debt
5a5c533d942d09e481c17e50,b
5a5c533d942d09e481c17e5e,b
5a5c533d942d09e481c17e5e,a
5a5c533d942d09e481c17e70,seed
5a5c533d942d09e481c17e73,a
5a5c533d942d09e481c17e73,b
5a5c533d942d09e481c17e74,a
5a5c533d942d09e481c17e74,b
5a5c533d942d09e481c17e75,seed
5a5c533d942d09e481c17e76,a
5a5c533d942d09e481c17e78,a
5a5c533d942d09e481c17e78,debt_round
5a5c533d942d09e481c17e78,unattributed
5a5c533d942d09e481c17e78,b
5a5c533d942d09e481c17e78,a
5a5c533d942d09e481c17e79,b
5a5c533d942d09e481c17e79,unattributed
5a5c533d942d09e481c17e8b,a
5a5c533d942d09e481c17e9d,unattributed
5a5c533d942d09e481c17ea0,b
5a5c533d942d09e481c17ea0,a
5a5c533d942d09e481c17ea0,c
5a5c533d942d09e481c17ea2,e
5a5c533d942d09e481c17ea3,a
5a5c533d942d09e481c17ea9,a
5a5c533d942d09e481c17ea9,b
5a5c533d942d09e481c17eab,seed
5a5c533d942d09e481c17eab,a
5a5c533d942d09e481c17ead,unattributed
5a5c533d942d09e481c17ead,a
5a5c533d942d09e481c17eb3,angel
5a5c533d942d09e481c17eb3,a
5a5c533d942d09e481c17eb3,a
5a5c533d942d09e481c17eb3,unattributed
5a5c533d942d09e481c17eb5,seed
5a5c533d942d09e481c17eb8,seed
5a5c533d942d09e481c17ec1,b
5a5c533d942d09e481c17ec1,a
5a5c533d942d09e481c17ec1,unattributed
5a5c533d942d09e481c17ec1,seed
5a5c533d942d09e481c17ec1,unattributed
5a5c533d942d09e481c17ec1,unattributed
5a5c533d942d09e481c17ec1,unattributed
5a5c533d942d09e481c17ec4,unattributed
5a5c533d942d09e481c17ec8,c
5a5c533d942d09e481c17ec8,unattributed
5a5c533d942d09e481c17ec8,b
5a5c533d942d09e481c17ec8,a
5a5c533d942d09e481c17eca,a
5a5c533d942d09e481c17ed2,a
5a5c533d942d09e481c17eda,seed
5a5c533d942d09e481c17edb,seed
5a5c533d942d09e481c17ee5,b
5a5c533d942d09e481c17ee5,a
5a5c533d942d09e481c17ee7,angel
5a5c533d942d09e481c17ee8,seed
5a5c533d942d09e481c17ee8,a
5a5c533d942d09e481c17eed,angel
5a5c533d942d09e481c17eed,a
5a5c533d942d09e481c17ef6,a
5a5c533d942d09e481c17ef6,unattributed
5a5c533d942d09e481c17eff,angel
5a5c533d942d09e481c17f0e,angel
5a5c533d942d09e481c17f11,angel
5a5c533d942d09e481c17f11,seed
5a5c533d942d09e481c17f11,angel
5a5c533d942d09e481c17f11,angel
5a5c533d942d09e481c17f11,seed
5a5c533d942d09e481c17f11,seed
5a5c533d942d09e481c17f11,seed
5a5c533d942d09e481c17f11,seed
5a5c533d942d09e481c17f15,seed
5a5c533d942d09e481c17f15,seed
5a5c533d942d09e481c17f15,a
5a5c533d942d09e481c17f18,angel
5a5c533d942d09e481c17f1b,unattributed
5a5c533d942d09e481c17f1e,a
5a5c533d942d09e481c17f26,seed
5a5c533d942d09e481c17f31,seed
5a5c533d942d09e481c17f35,seed
5a5c533d942d09e481c17f3b,a
5a5c533d942d09e481c17f44,seed
5a5c533d942d09e481c17f45,seed
5a5c533d942d09e481c17f47,angel
5a5c533d942d09e481c17f47,a
5a5c533d942d09e481c17f60,b
5a5c533d942d09e481c17f72,seed
5a5c533d942d09e481c17f74,angel
5a5c533d942d09e481c17f8b,angel
5a5c533d942d09e481c17f8f,c
5a5c533d942d09e481c17f8f,b
5a5c533d942d09e481c17f8f,a
5a5c533d942d09e481c17f8f,unattributed
5a5c533d942d09e481c17f8f,d
5a5c533d942d09e481c17f8f,partial
5a5c533d942d09e481c17f91,seed
5a5c533d942d09e481c17f91,unattributed
5a5c533d942d09e481c17f92,seed
5a5c533d942d09e481c17f9e,seed
5a5c533d942d09e481c17fac,seed
5a5c533d942d09e481c17fb0,unattributed
5a5c533d942d09e481c17fb7,seed
5a5c533d942d09e481c17fbb,angel
5a5c533d942d09e481c17fbb,seed
5a5c533d942d09e481c17fbc,seed
5a5c533d942d09e481c17fbf,a
5a5c533d942d09e481c17fbf,unattributed
5a5c533d942d09e481c17fd3,angel
5a5c533d942d09e481c17fdd,angel
5a5c533d942d09e481c17fdd,unattributed
5a5c533d942d09e481c17feb,a
5a5c533d942d09e481c17ff3,seed
5a5c533d942d09e481c18003,seed
5a5c533d942d09e481c18006,angel
5a5c533d942d09e481c1800b,unattributed
5a5c533d942d09e481c1800c,unattributed
5a5c533d942d09e481c18010,b
5a5c533d942d09e481c18010,unattributed
5a5c533d942d09e481c18010,c
5a5c533d942d09e481c18015,unattributed
5a5c533d942d09e481c18015,unattributed
5a5c533d942d09e481c18015,unattributed
5a5c533d942d09e481c18015,c
5a5c533d942d09e481c18019,a
5a5c533d942d09e481c18019,b
5a5c533d942d09e481c1801d,seed
5a5c533d942d09e481c1801d,b
5a5c533d942d09e481c1801d,c
5a5c533d942d09e481c1801d,a
5a5c533d942d09e481c1801f,a
5a5c533d942d09e481c1801f,b
5a5c533d942d09e481c1801f,c
5a5c533d942d09e481c1801f,unattributed
5a5c533d942d09e481c1801f,unattributed
5a5c533d942d09e481c18026,unattributed
5a5c533d942d09e481c18035,seed
5a5c533d942d09e481c18035,partial
5a5c533d942d09e481c18039,unattributed
5a5c533d942d09e481c1804b,seed
5a5c533d942d09e481c18050,seed
5a5c533d942d09e481c18051,unattributed
5a5c533d942d09e481c18051,b
5a5c533d942d09e481c18051,unattributed
5a5c533d942d09e481c18051,debt_round
5a5c533d942d09e481c1805e,c
5a5c533d942d09e481c1805e,b
5a5c533d942d09e481c1805e,unattributed
5a5c533d942d09e481c1805f,unattributed
5a5c533d942d09e481c18070,seed
5a5c533d942d09e481c1807b,unattributed
5a5c533d942d09e481c1807c,debt_round
5a5c533d942d09e481c1807c,unattributed
5a5c533d942d09e481c18080,seed
5a5c533d942d09e481c18081,b
5a5c533d942d09e481c18082,a
5a5c533d942d09e481c18083,b
5a5c533d942d09e481c18083,unattributed
5a5c533d942d09e481c18084,seed
5a5c533d942d09e481c1808b,b
5a5c533d942d09e481c1808b,seed
5a5c533d942d09e481c1808b,a
5a5c533d942d09e481c1808d,a
5a5c533d942d09e481c1808d,b
5a5c533d942d09e481c1808d,c
5a5c533d942d09e481c1808d,d
5a5c533d942d09e481c1808d,e
5a5c533d942d09e481c1808e,unattributed
5a5c533d942d09e481c1808e,unattributed
5a5c533d942d09e481c1808e,unattributed
5a5c533d942d09e481c1808e,d
5a5c533d942d09e481c1808e,c
5a5c533d942d09e481c18097,seed
5a5c533d942d09e481c1809f,angel
5a5c533d942d09e481c1809f,debt_round
5a5c533d942d09e481c1809f,unattributed
5a5c533d942d09e481c1809f,debt_round
5a5c533d942d09e481c1809f,partial
5a5c533d942d09e481c180a7,seed
5a5c533d942d09e481c180a7,seed
5a5c533d942d09e481c180a7,debt_round
5a5c533d942d09e481c180a9,unattributed
5a5c533d942d09e481c180ac,seed
5a5c533d942d09e481c180ac,seed
5a5c533d942d09e481c180b2,seed
5a5c533d942d09e481c180b3,angel
5a5c533d942d09e481c180c2,a
5a5c533d942d09e481c180ca,a
5a5c533d942d09e481c180ca,unattributed
5a5c533d942d09e481c180ca,c
5a5c533d942d09e481c180ca,c
5a5c533d942d09e481c180d7,angel
5a5c533d942d09e481c180de,seed
5a5c533d942d09e481c180de,a
5a5c533d942d09e481c180de,b
5a5c533d942d09e481c180e2,angel
5a5c533d942d09e481c180ed,a
5a5c533d942d09e481c180f5,seed
5a5c533d942d09e481c180f5,a
5a5c533d942d09e481c180f5,b
5a5c533d942d09e481c180f6,seed
5a5c533d942d09e481c18104,seed
5a5c533d942d09e481c18105,a
5a5c533d942d09e481c18105,b
5a5c533d942d09e481c18108,a
5a5c533d942d09e481c18108,b
5a5c533d942d09e481c18108,c
5a5c533d942d09e481c1810a,partial
5a5c533d942d09e481c18110,d
5a5c533d942d09e481c18110,c
5a5c533d942d09e481c18115,b
5a5c533d942d09e481c18115,a
5a5c533d942d09e481c18115,unattributed
5a5c533d942d09e481c18118,seed
5a5c533d942d09e481c1811a,seed
5a5c533d942d09e481c18125,seed
5a5c533d942d09e481c18127,unattributed
5a5c533d942d09e481c18128,debt_round
5a5c533d942d09e481c18129,a
5a5c533d942d09e481c1812d,c
5a5c533d942d09e481c1812d,d
5a5c533d942d09e481c1812d,partial
5a5c533d942d09e481c18132,post_ipo_equity
5a5c533d942d09e481c18132,a
5a5c533d942d09e481c18134,c
5a5c533d942d09e481c18134,e
5a5c533d942d09e481c18134,unattributed
5a5c533d942d09e481c18134,d
5a5c533d942d09e481c18136,e
5a5c533d942d09e481c18140,b
5a5c533d942d09e481c1814d,seed
5a5c533d942d09e481c18156,b
5a5c533d942d09e481c18156,a
5a5c533d942d09e481c1815f,seed
5a5c533d942d09e481c1816b,c
5a5c533d942d09e481c1816b,unattributed
5a5c533d942d09e481c1816b,a
5a5c533d942d09e481c1816b,debt_round
5a5c533d942d09e481c1816e,angel
5a5c533d942d09e481c1816e,angel
5a5c533d942d09e481c1816e,a
5a5c533d942d09e481c18176,a
5a5c533d942d09e481c18176,a
5a5c533d942d09e481c18178,b
5a5c533d942d09e481c18178,debt_round
5a5c533d942d09e481c1817b,a
5a5c533d942d09e481c1817b,unattributed
5a5c533d942d09e481c1817b,b
5a5c533d942d09e481c1817b,c
5a5c533d942d09e481c1817b,unattributed
5a5c533d942d09e481c1817b,unattributed
5a5c533d942d09e481c1817b,unattributed
5a5c533d942d09e481c1817b,seed
5a5c533d942d09e481c1817b,e
5a5c533d942d09e481c1817b,unattributed
5a5c533d942d09e481c1817d,unattributed
5a5c533d942d09e481c1817f,a
5a5c533d942d09e481c1817f,debt_round
5a5c533d942d09e481c18180,a
5a5c533d942d09e481c18180,b
5a5c533d942d09e481c18180,unattributed
5a5c533d942d09e481c18181,a
5a5c533d942d09e481c18181,unattributed
5a5c533d942d09e481c18182,a
5a5c533d942d09e481c18183,a
5a5c533d942d09e481c18185,a
5a5c533d942d09e481c1818e,angel
5a5c533d942d09e481c18194,a
5a5c533d942d09e481c18199,a
5a5c533d942d09e481c1819e,c
5a5c533d942d09e481c1819e,c
5a5c533d942d09e481c1819e,b
5a5c533d942d09e481c1819e,a
5a5c533d942d09e481c181a4,a
5a5c533d942d09e481c181a4,b
5a5c533d942d09e481c181a5,seed
5a5c533d942d09e481c181a7,a
5a5c533d942d09e481c181be,seed
5a5c533d942d09e481c181c5,angel
5a5c533d942d09e481c181c5,seed
5a5c533d942d09e481c181c7,c
5a5c533d942d09e481c181c7,c
5a5c533d942d09e481c181c7,unattributed
5a5c533d942d09e481c181c7,unattributed
5a5c533d942d09e481c181c8,unattributed
5a5c533d942d09e481c181cb,seed
5a5c533d942d09e481c181d0,b
5a5c533d942d09e481c181d0,b
5a5c533d942d09e481c181d0,debt_round
5a5c533d942d09e481c181d0,c
5a5c533d942d09e481c181d6,b
5a5c533d942d09e481c181d6,a
5a5c533d942d09e481c181d6,c
5a5c533d942d09e481c181d6,d
5a5c533d942d09e481c181d6,debt_round
5a5c533d942d09e481c181d6,debt_round
5a5c533d942d09e481c181d9,unattributed
5a5c533d942d09e481c181db,unattributed
5a5c533d942d09e481c181db,unattributed
5a5c533d942d09e481c181db,b
5a5c533d942d09e481c181db,a
5a5c533d942d09e481c181db,debt_round
5a5c533d942d09e481c181dc,unattributed
5a5c533d942d09e481c181eb,unattributed
5a5c533d942d09e481c181eb,b
5a5c533d942d09e481c181eb,partial
5a5c533d942d09e481c181eb,partial
5a5c533d942d09e481c181ec,a
5a5c533d942d09e481c181ec,b
5a5c533d942d09e481c181f6,a
5a5c533d942d09e481c181f6,b
5a5c533d942d09e481c18203,angel
5a5c533d942d09e481c18203,a
5a5c533d942d09e481c1820f,a
5a5c533d942d09e481c1820f,b
5a5c533d942d09e481c1820f,debt_round
5a5c533d942d09e481c18217,seed
5a5c533d942d09e481c1822c,angel
5a5c533d942d09e481c1822e,angel
5a5c533d942d09e481c1822e,b
5a5c533d942d09e481c1822e,a
5a5c533d942d09e481c1822e,c
5a5c533d942d09e481c18236,unattributed
5a5c533d942d09e481c18236,d
5a5c533d942d09e481c18236,c
5a5c533d942d09e481c18236,unattributed
5a5c533d942d09e481c18236,debt_round
5a5c533d942d09e481c18236,unattributed
5a5c533d942d09e481c1823a,unattributed
5a5c533d942d09e481c1823a,b
5a5c533d942d09e481c1823a,unattributed
5a5c533d942d09e481c1824b,crowd
5a5c533d942d09e481c18257,b
